"Date","fit","se","lower","upper"
-444.6,0.05141351377353,0.0176643303563302,0.0259583204783877,0.0992861143322495
-444,0.0515451458607773,0.0176713603174576,0.0260629126043841,0.0993991205058724
-443.4,0.0516770966009331,0.0176783160214358,0.0261679068748008,0.0995122690817055
-442.8,0.0518093666712881,0.0176851971497887,0.0262733046639937,0.0996255603988732
-442.2,0.0519419567500891,0.0176920033839136,0.0263791073493554,0.0997389947986739
-441.6,0.0520748675165373,0.0176987344050921,0.0264853163113023,0.099852572624602
-441,0.0522080996507872,0.0177053898945008,0.0265919329332632,0.0999662942223691
-440.4,0.0523416538339456,0.0177119695332218,0.0266989586016653,0.100080159939926
-439.8,0.0524755307480698,0.0177184730022541,0.026806394705922,0.100194170127484
-439.2,0.0526097310761664,0.0177248999825242,0.0269142426384189,0.100308325137541
-438.6,0.0527442555021899,0.0177312501548981,0.0270225037945006,0.100422625324897
-438,0.0528791047110416,0.0177375232001922,0.0271311795724559,0.100537071046685
-437.4,0.0530142793885679,0.017743718799185,0.0272402713735044,0.100651662662388
-436.8,0.0531497802215588,0.0177498366326288,0.0273497806017807,0.100766400533866
-436.2,0.0532856078977467,0.0177558763812621,0.0274597086643203,0.10088128502538
-435.6,0.0534217631058047,0.017761837725821,0.0275700569710438,0.100996316503612
-435,0.0535582465353455,0.0177677203470519,0.0276808269347412,0.101111495337695
-434.4,0.0536950588769194,0.0177735239257237,0.0277920199710558,0.101226821899231
-433.8,0.053832200822013,0.0177792481426406,0.027903637498468,0.101342296562322
-433.2,0.0539696730630479,0.0177848926786546,0.0280156809382783,0.101457919703593
-432.6,0.0541074762933788,0.0177904572146786,0.0281281517145904,0.101573691702215
-432,0.0542456112072918,0.0177959414316996,0.0282410512542936,0.101689612939934
-431.4,0.0543840785000034,0.0178013450107917,0.0283543809870448,0.101805683801096
-430.8,0.0545228788676582,0.0178066676331298,0.0284681423452507,0.101921904672673
-430.2,0.0546620130073279,0.0178119089800032,0.0285823367640487,0.10203827594429
-429.6,0.0548014816170089,0.0178170687328294,0.0286969656812882,0.102154798008253
-429,0.0549412853956214,0.0178221465731681,0.0288120305375111,0.102271471259573
-428.4,0.055081425043007,0.0178271421827354,0.0289275327759322,0.102388296095998
-427.8,0.0552219012599277,0.0178320552434185,0.0290434738424188,0.102505272918038
-427.2,0.0553627147480633,0.0178368854372897,0.0291598551854703,0.102622402128994
-426.6,0.0555038662100104,0.017841632446622,0.029276678256197,0.102739684134988
-426,0.0556453563492803,0.0178462959539032,0.029393944508299,0.10285711934499
