"Date","fit","se","lower","upper"
-508.9,0.0726695662098864,0.0451621548335797,0.0206352335239713,0.225679437068785
-508.3,0.0726777205743769,0.045124548123462,0.0206625436708094,0.225485790134405
-507.7,0.0726858757821607,0.0450869732245194,0.0206898655358352,0.225292464844606
-507.1,0.072694031833309,0.0450494302611166,0.0207171990043294,0.225099461411744
-506.5,0.072702188727893,0.0450119193579833,0.0207445439609428,0.224906780048544
-505.9,0.0727103464659836,0.0449744406402142,0.0207719002896946,0.224714420968109
-505.3,0.0727185050476521,0.0449369942332703,0.0207992678739711,0.224522384383921
-504.7,0.0727266644729696,0.0448995802629791,0.0208266465965237,0.224330670509842
-504.1,0.0727348247420072,0.0448621988555354,0.020854036339467,0.224139279560118
-503.5,0.072742985854836,0.044824850137502,0.0208814369842779,0.223948211749383
-502.9,0.0727511478115272,0.04478753423581,0.0209088484117931,0.223757467292661
-502.3,0.0727593106121519,0.0447502512777598,0.020936270502208,0.223567046405367
-501.7,0.0727674742567812,0.0447130013910214,0.0209637031350748,0.223376949303314
-501.1,0.0727756387454862,0.0446757847036354,0.0209911461893012,0.223187176202713
-500.5,0.0727838040783382,0.0446386013440129,0.0210185995431481,0.222997727320174
-499.8,0.0727933313670016,0.0445952630522075,0.0210506413102326,0.22277711368903
-499.2,0.0728014985290825,0.0445581523450329,0.0210781165592026,0.222588368023988
-498.6,0.0728096665355357,0.0445210753747119,0.0211056017180041,0.222399947265625
-498,0.0728178353864322,0.0444840322712076,0.0211330966621876,0.222211851632255
-497.4,0.0728260050818432,0.0444470231648573,0.021160601266649,0.222024081342607
-496.8,0.0728341756218399,0.0444100481863727,0.0211881154056278,0.221836636615829
-496.2,0.0728423470064933,0.0443731074668407,0.0212156389527055,0.221649517671492
-495.6,0.0728505192358747,0.0443362011377238,0.0212431717808045,0.221462724729588
-495,0.0728586923100553,0.0442993293308607,0.021270713762186,0.221276258010538
-494.4,0.0728668662291061,0.0442624921784668,0.0212982647684486,0.221090117735191
-493.8,0.0728750409930984,0.0442256898131348,0.0213258246705268,0.220904304124831
-493.2,0.0728832166021033,0.0441889223678353,0.0213533933386896,0.220718817401173
-492.6,0.072891393056192,0.0441521899759171,0.0213809706425387,0.220533657786374
-492,0.0728995703554357,0.0441154927711082,0.021408556451007,0.220348825503027
-491.4,0.0729077484999056,0.0440788308875155,0.0214361506323573,0.220164320774173
-490.8,0.0729159274896727,0.0440422044596262,0.0214637530541807,0.219980143823296
-490.2,0.0729241073248084,0.0440056136223078,0.0214913635833948,0.219796294874327
-489.6,0.0729322880053837,0.0439690585108086,0.0215189820862426,0.219612774151652
-489,0.0729404695314699,0.0439325392607586,0.0215466084282911,0.219429581880108
-488.4,0.0729486519031382,0.0438960560081692,0.0215742424744294,0.219246718284991
-487.8,0.0729568351204597,0.0438596088894348,0.0216018840888673,0.219064183592053
-487.2,0.0729650191835056,0.043823198041332,0.0216295331351344,0.21888197802751
-486.6,0.0729732040923472,0.0437868236010212,0.0216571894760778,0.218700101818041
-486,0.0729813898470556,0.0437504857060464,0.0216848529738614,0.218518555190795
-485.4,0.072989576447702,0.0437141844943357,0.0217125234899641,0.218337338373386
-484.8,0.0729977638943577,0.0436779201042022,0.0217402008851785,0.218156451593904
-484.2,0.0730059521870937,0.0436416926743437,0.0217678850196095,0.217975895080911
-483.6,0.0730141413259815,0.0436055023438439,0.0217955757526728,0.217795669063449
-483,0.0730223313110921,0.0435693492521723,0.0218232729430935,0.217615773771038
-482.4,0.0730305221424967,0.0435332335391849,0.0218509764489052,0.217436209433681
-481.8,0.0730387138202666,0.0434971553451243,0.0218786861274477,0.217256976281866
-481.2,0.0730469063444729,0.0434611148106205,0.0219064018353667,0.217078074546567
-480.6,0.073055099715187,0.043425112076691,0.0219341234286118,0.216899504459251
-480,0.07306329393248,0.0433891472847414,0.0219618507624353,0.216721266251875
-479.4,0.0730714889964231,0.0433532205765655,0.0219895836913909,0.216543360156891
-478.8,0.0730796849070876,0.0433173320943461,0.0220173220693324,0.216365786407249
-478.2,0.0730878816645447,0.0432814819806548,0.0220450657494128,0.216188545236399
-477.6,0.0730960792688657,0.043245670378453,0.0220728145840821,0.216011636878293
-477,0.0731042777201217,0.0432098974310915,0.0221005684250871,0.215835061567387
-476.4,0.0731124770183839,0.0431741632823117,0.0221283271234692,0.215658819538645
-475.8,0.0731206771637237,0.0431384680762451,0.0221560905295639,0.215482911027541
-475.2,0.0731288781562123,0.0431028119574144,0.0221838584929992,0.215307336270059
-474.6,0.0731370799959208,0.043067195070733,0.0222116308626944,0.215132095502698
-474,0.0731452826829206,0.0430316175615061,0.0222394074868589,0.214957188962474
-473.4,0.0731534862172829,0.0429960795754303,0.0222671882129912,0.214782616886922
-472.8,0.0731616905990789,0.0429605812585947,0.0222949728878776,0.214608379514098
-472.2,0.0731698958283799,0.0429251227574801,0.0223227613575908,0.214434477082581
-471.6,0.0731781019052572,0.0428897042189604,0.0223505534674892,0.214260909831475
-471,0.0731863088297819,0.0428543257903019,0.0223783490622156,0.214087678000415
-470.4,0.0731945166020254,0.0428189876191643,0.0224061479856958,0.213914781829563
-469.8,0.0732027252220589,0.0427836898536005,0.0224339500811379,0.213742221559616
-469.2,0.0732109346899537,0.0427484326420571,0.022461755191031,0.213569997431805
-468.6,0.0732191450057809,0.0427132161333742,0.0224895631571443,0.213398109687897
-468,0.0732273561696121,0.0426780404767861,0.0225173738205256,0.213226558570199
-467.4,0.0732355681815182,0.0426429058219213,0.022545187021501,0.213055344321561
-466.8,0.0732437810415707,0.0426078123188028,0.0225730025996731,0.212884467185373
-466.2,0.0732519947498409,0.0425727601178479,0.0226008203939205,0.212713927405573
-465.6,0.0732602093063999,0.0425377493698689,0.0226286402423965,0.212543725226647
-465,0.0732684247113191,0.0425027802260729,0.0226564619825286,0.21237386089363
-464.4,0.0732766409646697,0.0424678528380623,0.0226842854510169,0.212204334652109
-463.8,0.073284858066523,0.0424329673578344,0.0227121104838336,0.212035146748225
-463.2,0.0732930760169504,0.042398123937782,0.0227399369162218,0.211866297428675
-462.6,0.073301294816023,0.0423633227306935,0.0227677645826949,0.211697786940715
-462,0.0733095144638123,0.0423285638897528,0.0227955933170355,0.211529615532159
