;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
373589;5918;4549;3;373589;11;ea;ea;OBJ;373592;1638463.0;12758a;12758;1033.0;Latin;IRR;pronoun;-;-;-;-;-;plural;N;ACC;-;p-p---na-;N-acc-pl;he she it;-;-;is;ea;-;ea;ea;quod Teiburtes v(erba) f(ecistis) quibusque de rebus vos purgavistis ea senatus / animum advortit ita utei aequom fuit;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373592];[373589];2;adverto;1;0;[373589];0
373591;5918;4549;3;373591;13;animum;animum;OBJ;373592;1638465.0;11860a;11860;6.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;quod Teiburtes v(erba) f(ecistis) quibusque de rebus vos purgavistis ea senatus / animum advortit ita utei aequom fuit;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373592];[373591];1;adverto;1;0;[373591];0
373609;5918;4551;5;373609;3;animum;animum;OBJ;373612;1638483.0;11860a;11860;6.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373612];[373609];2;induco;1;0;[373609];0
373632;5918;4551;5;373632;26;ea;ea;OBJ;373633;1638506.0;12758a;12758;1033.0;Latin;IRR;pronoun;-;-;-;-;-;plural;N;ACC;-;p-p---na-;N-acc-pl;he she it;-;-;is;ea;-;ea;ea;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373633];[373632];1;facio;0;0;[373632];0
373635;5918;4551;5;373635;29;id;id;OBJ;373643;1638509.0;12758a;12758;1033.0;Latin;IRR;pronoun;-;-;-;-;-;singular;N;ACC;-;p-s---na-;N-acc-sg;he she it;-;-;is;id;-;id;id;ea nos animum nostrum / non indoucebamus ita facta esse propter ea quod scibamus / ea vos merito nostro facere non potuisse neque vos dignos esse / quei ea faceretis neque id vobeis neque rei poplicae vostrae / oitile esse facere;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373643];[373635];1;facio;0;0;[373635];0
373647;5918;4552;6;373647;4;verba;verba;OBJ;373649;1638521.0;14173a;14173;5.0;Latin;O-stem;noun;-;-;-;-;-;plural;N;ACC;-;n-p---na-;N-acc-pl;word;-;-;verbum;verba;-;uerba;uerba;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373649];[373647];1;audio;0;0;[373647];0
373652;5918;4552;6;373652;9;animum;animum;OBJ;373654;1638526.0;11860a;11860;6.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373654];[373652];2;induco;1;0;[373652];0
373676;5918;4552;6;373676;35;animum;animum;OBJ;373678;1638550.0;11860a;11860;6.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;mind;-;-;animus;animum;-;animum;animum;et postquam vostra verba senatus audivit / tanto magis animum nostrum indoucimus ita utei antea / arbitrabamur de eieis rebus af vobeis peccatum non esse / quonque de eieis rebus senatuei purgati estis credimus vosque / animum vostrum indoucere oportet item vos populo / Romano purgatos fore;;CIL XIV 3584;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-159.0;-159.0;Tibur (Tivoli);;41.9560293;12.7194321;True;True;139;545093;-159.0;-1;[373678];[373676];2;induco;0;0;[373676];0
375223;6015;4584;1;375223;7;b[el]lum;bellum;OBJ;375224;1639997.0;12027a;12027;7.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;war;POLITICS;-;bellum;bellum;-;bellum;bellum;]at[---] / [--- dolo] malo quo po[pl ---] / [---]t b[el]lum face[---] / [--- p]equ[n]ia adiovanto [---] / [--- po]plo Callatino bellu[m] / [--- poplo Rom]ano queive sub inperio / [eius erunt --- po]plo Romano utei ET[---] / [--- sei quis bellum] prio[r] faxit [p]opl[---] / [---]o sei quid ad hance [---] / [---]at[---]s adere exime[rev]e [---] / [---] voluntate liceto /;;CIL I² 2676;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106.0;-101.0;Kallatis (Mangalia) [found & written];;43.8130072;28.5667599;True;True;61;191132;-103.5;-1;[375224];[375223];1;facio;0;0;[375223];0
375249;6015;4584;1;375249;28;bellum];bellum;OBJ;375251;1640023.0;12027a;12027;7.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;war;POLITICS;-;bellum;bellum;-;bellum;bellum;]at[---] / [--- dolo] malo quo po[pl ---] / [---]t b[el]lum face[---] / [--- p]equ[n]ia adiovanto [---] / [--- po]plo Callatino bellu[m] / [--- poplo Rom]ano queive sub inperio / [eius erunt --- po]plo Romano utei ET[---] / [--- sei quis bellum] prio[r] faxit [p]opl[---] / [---]o sei quid ad hance [---] / [---]at[---]s adere exime[rev]e [---] / [---] voluntate liceto /;;CIL I² 2676;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106.0;-101.0;Kallatis (Mangalia) [found & written];;43.8130072;28.5667599;True;True;61;191132;-103.5;-1;[375251];[375249];1;facio;0;0;[375249];0
377233;6487;4595;1;377233;2;me{d};med;OBJ;377235;1641826.0;12444a;12444;31.0;Latin;IRR;pronoun;-;-;-;-;-;singular;-;ACC;-;p-s----a-;acc-sg;I;-;-;ego;me;-;me-;med;Amor / me{d} / Flac(c)a(e) dede(t);;CIL XV.2.1 6158;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-175.0;-125.0;Rome;;41.9097374;11.9768934;True;True;4;281384;-150.0;-1;[377235];[377233];1;do;1;0;[377233];0
391645;7051;4602;1;391645;15;romam;romam;OBJ;391646;1656131.0;13631a;13631;33.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;Rome;PROPER;TOPONYM;Roma;Romam;-;romam;romam;L(ucius) Mummi(us) L(uci) f(ilius) co(n)s(ul) duct(u) / auspicio imperioque / eius Achaia capt(a) Corint(h)o / deleto Romam redieit / triumphans;;CIL VI 331;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-145.0;-145.0;Rome;;41.9097374;11.9768934;True;True;34;569741;-145.0;-1;[391646];[391645];1;redeo;1;0;[391645];0
391653;7051;4603;2;391653;6;quod;quod;OBJ;391656;1656139.0;13569a;13569;897.0;Latin;IRR;pronoun;-;-;-;-;-;singular;N;ACC;-;p-s---na-;N-acc-sg;who which;-;-;qui;quod;-;quod;quod;ob hasce / res bene gestas quod / in bello voverat / hanc aedem et signu(m) / Herculius Victoris / imperator dedicat;;CIL VI 331;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-145.0;-145.0;Rome;;41.9097374;11.9768934;True;True;34;569741;-145.0;-1;[391656];[391653];1;voveo;0;0;[391653];0
391658;7051;4603;2;391658;11;aedem;aedem;OBJ_CO;391659;1656144.0;11764a;11764;13.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;temple, building;BUILDING;-;aedes;aedem;-;aedem;aedem;ob hasce / res bene gestas quod / in bello voverat / hanc aedem et signu(m) / Herculius Victoris / imperator dedicat;;CIL VI 331;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-145.0;-145.0;Rome;;41.9097374;11.9768934;True;True;34;569741;-145.0;-1;[391664];[391658, 391660];2;dedico;1;0;[391658, 391660];0
392295;7095;4605;1;392295;2;apice(m);apicem;OBJ;392299;1656639.0;11890a;11890;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;top, summit;-;-;apex;apicem;-;apicem;apicem;Quei apice(m) insigne(m) Dial[is fl]aminis gesistei / mors perfec[it] tua ut essent omnia / brevia honos fama virtusque / gloria atque ingenium;;CIL VI 1288;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-170.0;-145.0;Rome;;41.9097374;11.9768934;True;True;46;274742;-157.5;-1;[392299];[392295];3;gero;0;0;[392295];0
392324;7095;4606;2;392324;12;gloriam;gloriam;OBJ;392323;1656668.0;12641a;12641;2.0;Latin;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;glory;-;-;gloria;gloriam;-;gloriam;gloriam;quibus sei / in longa licuiset tibe utier vita / facile facteis superases gloriam / maiorum;;CIL VI 1288;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-170.0;-145.0;Rome;;41.9097374;11.9768934;True;True;46;274742;-157.5;-1;[392323];[392324];2;supero;1;1;[392324];0
392329;7095;4607;3;392329;4;te;te;OBJ;392333;1656673.0;14046a;14046;13.0;Latin;INDECL;pronoun;-;-;-;-;-;singular;M;ACC;-;p-s---ma-;M-acc-sg;you (sg);-;-;tu;te;-;te;te;qua re lubens te in gremiu(m) / Scipio recipit terra Publi / prognatum Publio Corneli;;CIL VI 1288;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-170.0;-145.0;Rome;;41.9097374;11.9768934;True;True;46;274742;-157.5;-1;[392333];[392329];2;recipio;1;0;[392329];0
392398;7097;4612;1;392398;16;regem;regem;OBJ;392400;1656742.0;13622a;13622;17.0;Latin;C-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;king;HUMAN;-;rex;regem;-;regem;regem;L(ucius) Cornelius L(uci) f(ilius) P(ubli) n(epos) / Scipio quaist(or) / tr(ibunus) mil(itum) annos / gnatus XXXIII / mortuos pater / regem Antioco(m) / subegit;;CIL VI 1290;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-160.0;-160.0;Rome;;41.9097374;11.9768934;True;True;18;274502;-160.0;-1;[392400];[392398];2;subigo;1;0;[392398];0
392438;7100;4615;2;392438;1;virtutes;virtutes;OBJ;392442;1656776.0;14243a;14243;6.0;Latin;C-stem;noun;-;-;-;-;-;plural;F;ACC;-;n-p---fa-;F-acc-pl;virtue;-;-;virtus;virtutes;-;uirtutem;uirtutes;virtutes generis mieis moribus accumulavi /;;CIL VI 1293;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-133.0;-123.0;Rome;;41.9097374;11.9768934;True;True;41;274504;-128.0;-1;[392442];[392438];2;accumulo;1;0;[392438];0
392443;7100;4616;3;392443;1;progeniem;progeniem;OBJ;392444;1656781.0;13512a;13512;1.0;Latin;E-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;progeny;-;-;progenies;progeniem;-;progeniem;progeniem;progeniem genui;;CIL VI 1293;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-133.0;-123.0;Rome;;41.9097374;11.9768934;True;True;41;274504;-128.0;-1;[392444];[392443];1;geno;1;0;[392443];0
392450;7100;4618;5;392450;3;laudem;laudem;OBJ;392449;1656788.0;12834a;12834;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;praise;-;-;laus;laudem;-;laudem;laudem;maiorum optenui laudem ut sib{e}i me esse creatum / laetentur;;CIL VI 1293;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-133.0;-123.0;Rome;;41.9097374;11.9768934;True;True;41;274504;-128.0;-1;[392449];[392450];2;obtineo;1;1;[392450];0
392457;7100;4619;6;392457;1;stirpem;stirpem;OBJ;392458;1656795.0;13876a;13876;1.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;race;-;-;stirps;stirpem;-;stirpem;stirpem;stirpem nobilitavit honor;;CIL VI 1293;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-133.0;-123.0;Rome;;41.9097374;11.9768934;True;True;41;274504;-128.0;-1;[392458];[392457];1;nobilito;1;0;[392457];0
401806;7430;4631;3;401806;2;rem;rem;OBJ;401807;1666065.0;13617a;13617;164.0;Latin;E-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;thing matter;-;-;res;rem;-;rem;rem;bene rem geras et valeas /;;CIL VI 13696;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-125.0;Rome;;41.9097374;11.9768934;True;True;22;577806;-137.5;-1;[401807];[401806];1;gero;1;0;[401806];0
405351;7619;4644;3;405351;1;hoc;hoc;OBJ;405353;1669551.0;12687a;12687;385.0;Latin;IRR;pronoun;-;-;-;-;-;singular;N;ACC;-;p-s---na-;N-acc-sg;this;-;-;hic;hoc;-;hoc;hoc;hoc ego voleba(m) / nescius ni esses;;CIL VI 33919 a;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Rome;;41.9097374;11.9768934;True;True;48;263123;-112.5;-1;[405353];[405351];1;volo;1;0;[405351];0
419363;8096;4656;1;419363;8;donum;donum;OBJ;419369;1683433.0;12427a;12427;106.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;gift;-;-;donum;donum;-;donum;donum;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419369];[419363];2;do;0;0;[419363];0
419370;8096;4656;1;419370;15;sese;sese;OBJ;419371;1683440.0;13734a;13734;50.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;ACC;-;p-s---ma-;M-acc-sg;himself;-;-;se;se;-;se--;sese;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419371];[419370];1;video;0;0;[419370];0
419378;8096;4656;1;419378;23;te;te;OBJ;419377;1683448.0;14046a;14046;13.0;Latin;IRR;pronoun;-;-;-;-;-;singular;M;ACC;-;p-s---ma-;M-acc-sg;you (sg);-;-;tu;te;-;te;te;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419377];[419378];1;rogo;0;1;[419378];0
419383;8096;4656;1;419383;28;facilia;facilia;OBJ;419384;1683453.0;12494a;12494;3.0;Latin;C-stem;adjective;-;-;-;-;-;plural;N;ACC;-;a-p---na-;N-acc-pl;easy;-;-;facilis;facilia;-;facile-s;facilia-;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419384];[419383];2;facio;0;0;[419383];0
419386;8096;4656;1;419386;31;decumam;decumam;OBJ;419388;1683456.0;12364a;12364;10.0;Latin;A-stem;adjective;-;-;-;-;-;singular;F;ACC;-;a-s---fa-;F-acc-sg;tithe;-;-;decimus;decima;-;decimum;decumam;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419388];[419386];2;facio;0;0;[419386];0
419397;8096;4656;1;419397;43;digna;digna;OBJ;419396;1683467.0;12402a;12402;2.0;Latin;O-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;worthy, suitable;-;-;digno;digna;-;digna;digna;Sancte / de decuma Victor tibei Lucius Munius donum moribus antiqueis pro usura hoc dare sese / visum animo suo perfecit tua pace rogans te / cogendei dissolvendei tu ut facilia faxseis / perficias decumam ut faciat verae rationis / proque hoc atque alieis donis des digna merenti;;CIL IX 4672;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Contigliano;;42.4161618;12.7956777;True;True;44;283302;-112.5;-1;[419396];[419397];1;do;1;1;[419397];0
421258;8311;4667;1;421258;29;murum;murum;OBJ_CO;421263;1685204.0;13113a;13113;18.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;wall;BUILDING;-;murus;murum;-;murum;murum;Post(umus) Mimesius C(ai) f(ilius) T(itus) Mimesius Sert(oris) f(ilius) Ner(ius) Capidas C(ai) f(ilius) Ruf(us) / Ner(ius) Babrius T(iti) f(ilius) C(aius) Capidas T(iti) f(ilius) C(ai) n(epos) V(ibius) Voisienus T(iti) f(ilius) marones / murum ab fornice ad circum et fornicem cisternamq(ue) d(e) s(enatus) s(ententia) faciundum coiravere;;CIL XI 5390;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-140.0;-100.0;Asisium (Assisi);;43.0658331;12.5847122;True;True;42;287042;-120.0;-1;[421269];[421264, 421265, 421258];5;facio;0;0;[421258, 421264, 421265];0
422704;8457;4676;1;422704;11;tauriscos;tauriscos;OBJ_CO;502044;1686439.0;13944a;13944;1.0;Latin;O-stem;adjective;-;-;-;-;-;plural;M;ACC;-;a-p---ma-;M-acc-pl;Tauriscus;PROPER;TOPONYM;Tauriscus;Tauriscos;-;tauriscos;tauriscos;[C(aius) Sempronius C(ai) f(ilius) C(ai) n(epos) Tuditanus co(n)s(ul)] / [---] / [descende]re et Tauriscos C[arnosque et Liburnos] / [ex montib]us coactos m[aritimas ad oras] / [diebus te]r quineis qua[ter ibei super]avit / [castreis] signeis consi[lieis prorut]os Tuditanus / [ita Roma]e egit triump(h)u[m aedem;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422719];[422707, 422704, 422705];3;supero;1;0;[422704, 422705, 422707];0
422728;8457;4677;2;422728;5;triump(h)u[m;triumphum;OBJ;422727;1686463.0;14044a;14044;1.0;Latin;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;triumph;-;-;triumphus;triumphum;-;triumphum;triumphum;Tuditanus / [ita Roma]e egit triump(h)u[m aedem;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422727];[422728];1;ago;1;1;[422728];0
422729;8457;4678;3;422729;1;aedem;aedem;OBJ;422731;1686464.0;11764a;11764;13.0;Latin;C-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;temple, building;BUILDING;-;aedes;aedem;-;aedem;aedem;aedem hic] dedit Timavo /;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422731];[422729];1;do;1;0;[422729];0
422733;8457;4679;4;422733;1;[sacra;sacra;OBJ;422736;1686468.0;13664a;13664;35.0;Latin;O-stem;adjective;-;-;-;-;-;plural;N;ACC;-;a-p---na-;N-acc-pl;sacred;RELIGION;-;sacer;sacra;-;sacra;sacra;[sacra pat]ria ei restitu[it et magist]reis tradit;;CIL I² 652;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-129.0;-125.0;Aquileia;;45.7706737;13.3330201;True;True;47;122878;-127.0;-1;[422736];[422733];2;restituo;1;0;[422733];0
434579;9798;4722;1;434579;8;diem;diem;OBJ;434581;1697945.0;12400a;12400;69.0;Latin;E-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;day;TIME;-;dies;diem;-;diem;diem;Pu(blius) Fulvius C(ai) f(ilius) / C(ai) n(epos) Suto diem / suo(m) obiet a(nte) d(iem) X K(alendas) Dec(embres) / C(aio) Atilio Q(uinto) Servi(li)o co(n)s(ulibus);;EDCS 10700729;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-106.0;-106.0;Vignanello, near;;42.2259439;12.4366941;True;True;20;247960;-106.0;-1;[434581];[434579];2;obeo;1;0;[434579];0
436083;10134;4732;1;436083;6;a(nnos);annos;OBJ;436082;1699396.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;C(aius) Pedaniu[s] P(ubli) f(ilius) / v(ixit) a(nnos) XC;;EDCS 59400048;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-150.0;-100.0;Tarquinii (Tarquinia);;42.2466163;11.7124755;True;True;7;660936;-125.0;-1;[436082];[436083];2;vivo;1;1;[436083];0
436112;10139;4735;1;436112;5;anno/s;annos;OBJ;436113;1699425.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;L(ucius) State / L(uci) f(ilius) anno/s vixit LX;;CIL XI 7579;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Tarquinii (Tarquinia);;42.2466163;11.7124755;True;True;7;510506;-112.5;-1;[436113];[436112];2;vivo;1;0;[436112];0
436119;10140;4736;1;436119;5;a(nnos);annos;OBJ;436118;1699432.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;Sisi/nia N(umeri) f(ilia) / vix(it) a(nnos) XXX;;EDCS 74000038;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-101.0;Tarquinia / Corneto / Tarquinii;;42.2466163;11.7124755;True;True;6;0;-113.0;-1;[436118];[436119];2;vivo;1;1;[436119];0
436364;10171;4738;1;436364;4;a(nnos);annos;OBJ;436363;1699670.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;Cava Dio/nisia v(ixit) / a(nnos) LXX[---];;EDCS 22500625;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-130.0;-101.0;Tarquinia / Corneto / Tarquinii;;42.2466163;11.7124755;True;True;5;506010;-115.5;-1;[436363];[436364];2;vivo;1;1;[436364];0
436614;10209;4739;1;436614;6;a(nnos);annos;OBJ;436613;1699915.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;L(ucius) Satrenus / T(iti) f(ilius) v(ixit) a(nnos) XX;;CIL XI 3478;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Corneto;;42.2466163;11.7124755;True;True;7;506069;-112.5;-1;[436613];[436614];2;vivo;1;1;[436614];0
436650;10213;4740;1;436650;6;an(n)o(s);annos;OBJ;436649;1699951.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;L(ucius) Spurili/us L(uci) f(ilius) vix(it) / an(n)o(s) LXV;;CIL XI 3487;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Corneto;;42.2466163;11.7124755;True;True;7;506078;-112.5;-1;[436649];[436650];2;vivo;1;1;[436650];0
436679;10218;4741;1;436679;6;a(nnos);annos;OBJ;436678;1699980.0;11869a;11869;77.0;Latin;O-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;year;TIME;-;annus;annos;-;annos;annos;L(ucius) Titius / P(ubli) f(ilius) v(ixit) a(nnos) / LV;;CIL XI 3493;;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-125.0;-100.0;Corneto;;42.2466163;11.7124755;True;True;7;506084;-112.5;-1;[436678];[436679];2;vivo;1;1;[436679];0
