;Token_ID;Lemma;Token;Children;Relation;POS;Category;AuxY;Language;Date_before;Date_after;Sentence;Proper;Verbs;Nouns;Polysyndeton;Bisyndeton;Minus_one;Strategy
222;319916;-;-;6;OBJ_CO;noun;HUMAN;0;Umbrian;-150.0;-100.0;52 nerf. arsmo. uiro. pequo. castruo. frif. salua. seritu.;0;0;1;1;0;0;A
223;319917;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;52 futu. fons. pacer. pase. tua. ocre. fisi / 53 tote. iiouine. erer. nomne. erar. nomne.;0;0;0;0;0;1;A
224;319918;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;52 futu. fons. pacer. pase. tua. ocre. fisi / 53 tote. iiouine. erer. nomne. erar. nomne.;0;0;1;1;0;0;A
225;319921;-;-;4;ATR_CO;noun;-;0;Umbrian;-150.0;-100.0;54 di. grabouie. tio. comohota. tribrisine. buo. peracnio. pihaclo / 55 ocriper. fisiu. totaper. iiouina. erar. nomneper. erar. nomneper. di. grabouie. tiom. subocau.;0;0;1;1;0;0;A
226;319922;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;56 prosesetir. mefa. spefa. ficla. arsueitu.;0;0;1;0;0;1;A
227;157844;10532a;heri.;2;ADV_CO;noun;VICTUALS;1;Umbrian;-150.0;-100.0;56 este / 57 esono. heri. uinu. heri. poni. fetu.;0;0;1;0;1;0;O
228;319923;-;-;2;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;0;0;1;0;0;1;A
229;319925;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;59 prosesetir. strusla. ficla. arsueitu;0;0;1;0;0;1;A
230;319926;-;-;2;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;0;0;1;0;0;1;A
231;319927;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;2 prosesetir. farsio. ficla. arsueitu.;0;0;1;0;0;1;A
232;319929;-;-;2;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;0;0;1;0;0;1;A
233;319931;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;4 prosesetir. ficla / 5 struśla. arsueitu.;0;0;1;0;0;1;A
234;157958;10385a;et.;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;5 ape. sopo. postro. peperscust. u{.}estisia. et. mefa. spefa. scalsie. conegos. fetu. fisoui. sansi / 6 ocriper. fisiu. totaper. iouina.;0;0;1;0;0;1;S
235;319932;-;-;2;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;5 ape. sopo. postro. peperscust. u{.}estisia. et. mefa. spefa. scalsie. conegos. fetu. fisoui. sansi / 6 ocriper. fisiu. totaper. iouina.;0;0;1;0;0;1;A
236;319933;-;-;4;ADV_CO;noun;-;0;Umbrian;-150.0;-100.0;6 tio. subocau. suboco fisoui sansi. ocriper. fisiu / 7 totaper. iiouina. erer. nomneper. erar. nomneper.;0;0;1;1;0;0;A
237;319935;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;7 fons. sir. pacer. sir. ocre. fisi. tote. iiouine. erer. nomne / 8 era{.}r nomne.;0;0;1;1;0;0;A
238;319934;-;-;2;PRED_CO;verb;-;0;Umbrian;-150.0;-100.0;7 fons. sir. pacer. sir. ocre. fisi. tote. iiouine. erer. nomne / 8 era{.}r nomne.;0;1;0;0;0;1;A
239;319938;-;-;2;OBJ_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;10 fisouie. sanśie ditu. ocre. fisi. tote. iouine. ocrer. fisie. totar. iouinar. dupursus / 11 peturpursus. fato. fito. perne. postne. sepse sarsite uou{.}se. auie. esone.;0;0;1;0;0;1;A
240;319939;-;-;2;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;10 fisouie. sanśie ditu. ocre. fisi. tote. iouine. ocrer. fisie. totar. iouinar. dupursus / 11 peturpursus. fato. fito. perne. postne. sepse sarsite uou{.}se. auie. esone.;0;0;1;0;0;1;A
241;319940;-;-;2;ATR_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;10 fisouie. sanśie ditu. ocre. fisi. tote. iouine. ocrer. fisie. totar. iouinar. dupursus / 11 peturpursus. fato. fito. perne. postne. sepse sarsite uou{.}se. auie. esone.;0;0;1;0;0;1;A
242;319942;-;-;9;ATR_CO;adverb;-;0;Umbrian;-150.0;-100.0;10 fisouie. sanśie ditu. ocre. fisi. tote. iouine. ocrer. fisie. totar. iouinar. dupursus / 11 peturpursus. fato. fito. perne. postne. sepse sarsite uou{.}se. auie. esone.;0;0;0;1;0;0;A
243;319943;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;11 futu. fons. pacer. pase. tua. ocre. fisi. tote. iiouine / 12 erer. nomne. erar. nomne.;0;0;0;0;0;1;A
244;319944;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;11 futu. fons. pacer. pase. tua. ocre. fisi. tote. iiouine / 12 erer. nomne. erar. nomne.;0;0;1;1;0;0;A
245;319945;-;-;2;OBJ_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;12 fisouie sanśie. saluo seritu. ocrem fisi. totam. iouinam.;0;0;1;0;0;1;A
246;319946;-;-;2;ATR_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;12 fisouie. sanśie. saluo seritu / 13 ocrer. fisi{.}er. totar. iouinar nome.;0;0;1;0;0;1;A
247;319947;-;-;6;OBJ_CO;noun;HUMAN;0;Umbrian;-150.0;-100.0;13 nerf. arsmo. uiro. pequo. castruo. frif. salua. seritu.;0;0;1;1;0;0;A
248;319375;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;13 futu. fons. pacer. pase / 14 tua. ocre. fisi. tote. iiouine. erer nomne. erar. nomne.;0;0;0;0;0;1;A
249;319376;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;13 futu. fons. pacer. pase / 14 tua. ocre. fisi. tote. iiouine. erer nomne. erar. nomne.;0;0;1;1;0;0;A
250;319948;-;-;4;ADV_CO;noun;-;0;Umbrian;-150.0;-100.0;14 fisouie. sanśie. tiom. esa. mefa. spefa. fisouina. ocriper. fisiu / 15 totaper. iiouina. erer nomneper. erar. nomneper. fisouie. sanśie. tiom. subocau;0;0;1;1;0;0;A
251;319949;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;17 eno. mefa. uestisia sopa. purome. efurfatu. subra. spahmu.;0;0;1;0;0;1;A
252;319950;-;-;2;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;19 pre. uerir. uehier. buf trif. calersu fetu uofione. grabouie. ocriper. fisiu. totaper. iiouina.;0;0;1;0;0;1;A
253;158191;10532a;herie.;2;ADV_CO;noun;VICTUALS;1;Umbrian;-150.0;-100.0;19 herie. uinu / 20 herie. poni. fetu.;0;0;1;0;1;0;O
254;319951;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;20 proseseter. mefa. spefa. ficla. arsueitu.;0;0;1;0;0;1;A
255;319952;-;-;2;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;22 post. uerir. uehier. habina. trif. fetu. tefrei. ioui. ocriper. fisiu. totaper. iiouina.;0;0;1;0;0;1;A
256;319953;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;23 prosesetir. struśla. ficla. arueitu.;0;0;1;0;0;1;A
257;158255;10385a;et.;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;23 ape. habina. purdinśus / 24 eront. poi. habina. purdinsust. destruco. persi. uestisia. et. pesondro. sorsom. fetu.;0;0;1;0;0;1;S
258;319954;-;-;3;ADV_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;25 tiom / 26 subocau. suboco. tefro. ioui ocriper. fisiu. totaper. iiouina. erer. nomneper. erar. nomneper.;0;0;1;1;0;0;A
259;319957;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;26 fon(s) sir. pacer. si. ocre. fisi. tote. / 27 iouine. erer. nomne. erar. nomne.;0;0;1;1;0;0;A
260;319955;-;-;2;PRED_CO;verb;-;0;Umbrian;-150.0;-100.0;26 fon(s) sir. pacer. si. ocre. fisi. tote. / 27 iouine. erer. nomne. erar. nomne.;0;1;0;0;0;1;A
261;319961;-;-;2;ADV_CO;verb;-;0;Umbrian;-150.0;-100.0;28 tefre / 29 iouie. orer. ose. perse ocre. fisie. pir. orto. est. tote. iiouine. arsmor. dersecor. subator. sent. pusi. neip. heritu.;0;1;0;0;0;1;A
262;319962;-;-;6;ADV_CO;verb;-;0;Umbrian;-150.0;-100.0;29 tefre iouie / 30 perse. touer. pescler. uasetom esṭ. peśetom est. peretom est. frosetom est. daetom est. touer. pescler. uirseto. auirseto. uas. est / 31 tefre. iouie. perse. mers. est esu. sorsu. persondru. pihaclu. pihafi.;0;1;0;1;0;0;A
263;319963;-;-;NA;NA;NA;NA;0;Umbrian;-150.0;-100.0;29 tefre iouie / 30 perse. touer. pescler. uasetom esṭ. peśetom est. peretom est. frosetom est. daetom est. touer. pescler. uirseto. auirseto. uas. est / 31 tefre. iouie. perse. mers. est esu. sorsu. persondru. pihaclu. pihafi.;0;0;0;0;0;0;A
264;319964;-;-;2;OBJ_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;31 tefre. iouie. pihatu ocre. fisi. tota. iiouina.;0;0;1;0;0;1;A
265;319965;-;-;2;ATR_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;31 tefre. iouie. pihatu / 32 ocrer. fisier. totar. iiouinar. nome. nerf. arsmo. uiro. pẹquo. castruo. fri. pihatu.;0;0;1;0;0;1;A
266;319966;-;-;6;OBJ_CO;noun;HUMAN;0;Umbrian;-150.0;-100.0;31 tefre. iouie. pihatu / 32 ocrer. fisier. totar. iiouinar. nome. nerf. arsmo. uiro. pẹquo. castruo. fri. pihatu.;0;0;1;1;0;0;A
267;319967;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;32 futu. fons. pacer. pase. tua. ocre. fisi. tote / 33 iiouine. erer. nomne. erar. nomne.;0;0;0;0;0;1;A
268;319968;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;32 futu. fons. pacer. pase. tua. ocre. fisi. tote / 33 iiouine. erer. nomne. erar. nomne.;0;0;1;1;0;0;A
269;319969;-;-;2;OBJ_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;33 tefre. iouie. saluo. seritu. ocre. fisi. totam. iiouinam.;0;0;1;0;0;1;A
270;515143;;-;2;ATR_CO;noun;BUILDING;0;Umbrian;-150.0;-100.0;33 tefre. iouie. saluom. seritu. ocrer. fisier / 34 totar. iouinar. nome. nerf. arsmo. uiro. pequo castruo fri. salua. seritu.;0;0;1;0;0;1;A
271;319970;-;-;6;OBJ_CO;noun;HUMAN;0;Umbrian;-150.0;-100.0;33 tefre. iouie. saluom. seritu. ocrer. fisier / 34 totar. iouinar. nome. nerf. arsmo. uiro. pequo castruo fri. salua. seritu.;0;0;1;1;0;0;A
272;319971;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;34 futu. fons pacer. pase. tua. ocre. fisi. tote. iiouine. erer / 35 nomne. erar. nomne.;0;0;0;0;0;1;A
273;319972;-;-;4;OBJ_CO;noun;-;0;Umbrian;-150.0;-100.0;34 futu. fons pacer. pase. tua. ocre. fisi. tote. iiouine. erer / 35 nomne. erar. nomne.;0;0;1;1;0;0;A
274;319973;-;-;4;ATR_CO;noun;-;0;Umbrian;-150.0;-100.0;35 tefre. iiouie. tiom. esu. sorsu. persondru. tefrali. pihaclu. ocriper. fisiu. totaper. iiouina. erer. nomneper. erar. / 36 nomneper. tefre. iouie. tiom. subocau.;0;0;1;1;0;0;A
275;319975;-;-;2;PRED_CO;verb;RELIGION;1;Umbrian;-150.0;-100.0;39 enom. pesondro. sorsalem. persome. pue. persnis. fust. ife / 40 endendu pelsatu.;0;1;0;0;1;0;A
276;319977;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;43 marte. horse fetu. popluper. totar. iiouinar. totaper. iiouina.;0;0;1;0;0;1;A
277;319978;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;44 proseśetir. fasio. ficla. arsueitu.;0;0;1;0;0;1;A
278;319979;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;45 honde. śerfi. fetu. popluper. totar. iiouinar. totaper. iiouina{.r}.;0;0;1;0;0;1;A
279;158630;10532a;heri.;2;ADV_CO;noun;VICTUALS;1;Umbrian;-150.0;-100.0;46 heri. uinu. heri. poni. fetu.;0;0;1;0;1;0;O
280;319980;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;46 prosesetir. tesedi. ficlạ ạrsueitu.;0;0;1;0;0;1;A
281;319982;-;-;3;PNOM_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;53 pis est. totar / 54 tarsinater. trifor. tarsinater. tuscer. naharcer iabuscer. nomner. eetu. eh(e) esu. poplu.;0;0;1;1;0;0;A
282;319983;-;-;3;ATR_CO;adjective;PROPER;0;Umbrian;-150.0;-100.0;53 pis est. totar / 54 tarsinater. trifor. tarsinater. tuscer. naharcer iabuscer. nomner. eetu. eh(e) esu. poplu.;1;0;0;1;0;0;A
283;319984;-;-;2;PRED_CO;verb;-;0;Umbrian;-150.0;-100.0;56 arsmahamo. caterahamo. iouinur.;0;1;0;0;0;1;A
284;319985;-;-;2;ADV_CO;verb;-;0;Umbrian;-150.0;-100.0;56 ape. ambrefurent / 57 termnome. benurent. termnuco. com. prinuatir. eso. persnimumo. tasetur.;0;1;0;0;0;1;A
285;319998;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;61 serfe. martie prestota./ serfia/ serfer. martier. tursa. s̀erfia. serfer. martier. fututo. foner. pacrer. pase. uestra. pople totar. iiouinar / 62 tote. iiouine ero nerus. sihitir. ans̀ihitir. iouies. hostatir. anostatir. ero. nomne. erar. nomne.;0;0;0;0;0;1;A
286;319999;-;-;3;ExD_CO;noun;PROPER;0;Umbrian;-150.0;-100.0;61 serfe. martie prestota./ serfia/ serfer. martier. tursa. s̀erfia. serfer. martier. fututo. foner. pacrer. pase. uestra. pople totar. iiouinar / 62 tote. iiouine ero nerus. sihitir. ans̀ihitir. iouies. hostatir. anostatir. ero. nomne. erar. nomne.;1;0;0;1;0;0;A
287;319996;-;-;2;ATR_CO;adjective;-;0;Umbrian;-150.0;-100.0;61 serfe. martie prestota./ serfia/ serfer. martier. tursa. s̀erfia. serfer. martier. fututo. foner. pacrer. pase. uestra. pople totar. iiouinar / 62 tote. iiouine ero nerus. sihitir. ans̀ihitir. iouies. hostatir. anostatir. ero. nomne. erar. nomne.;0;0;0;0;0;1;A
288;319997;-;-;2;ATR_CO;adjective;POLITICS;0;Umbrian;-150.0;-100.0;61 serfe. martie prestota./ serfia/ serfer. martier. tursa. s̀erfia. serfer. martier. fututo. foner. pacrer. pase. uestra. pople totar. iiouinar / 62 tote. iiouine ero nerus. sihitir. ans̀ihitir. iouies. hostatir. anostatir. ero. nomne. erar. nomne.;0;0;0;0;0;1;A
289;319995;-;-;6;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;61 serfe. martie prestota./ serfia/ serfer. martier. tursa. s̀erfia. serfer. martier. fututo. foner. pacrer. pase. uestra. pople totar. iiouinar / 62 tote. iiouine ero nerus. sihitir. ans̀ihitir. iouies. hostatir. anostatir. ero. nomne. erar. nomne.;0;0;1;1;0;0;A
290;158971;10532a;heriei.;2;ATR_CO;adjective;COLOUR;1;Umbrian;-150.0;-100.0;3 fondlire. abrof. trif. fetu. heriei. rofu. heriei. peiu.;0;0;0;0;1;0;O
291;320001;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;3 śerfe. martie. feitu. popluper. totar. iiouinar. totaper / 4 iiouina.;0;0;1;0;0;1;A
292;320002;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;4 prosesetir mefa. spefa. ficla. arsueitu;0;0;1;0;0;1;A
293;159017;10194a;ote.;2;ATR_CO;adjective;COLOUR;0;Umbrian;-150.0;-100.0;6 rubine. parca. trif. rofa. ote. peia. fetu. prestote. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper / 7 iouina.;0;0;0;0;0;1;O
294;320004;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;6 rubine. parca. trif. rofa. ote. peia. fetu. prestote. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper / 7 iouina.;0;0;1;0;0;1;A
295;320005;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;8 prosesetir. struśla. ficla. arsueitu.;0;0;1;0;0;1;A
296;159068;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;8 ape. supo. postro. pepescus. enom. pesclu. ruseme. uesticatu. prestote. śerfie / 9 śerfer. martier. popluper. totar. iouinar. totaper. iouina.;0;0;1;0;0;1;A
297;159129;-;-;6;OBJ_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;11 prestota. śerfia. śerfer martier. preuendu. uia. ecla. atero. tote. tarsinate. trifo. tarsinate / 12 tursce. naharce. iabusce. nomne. totar. tarsinater. trifor. tarsinater. tuscer. naharcer. iabuscer. nomner / 13 nerus. śitir. anśihitir. iouies. hostatir. anostatir. ero. nomne.;0;0;1;1;0;0;A
298;320006;-;-;3;ATR_CO;adjective;PROPER;0;Umbrian;-150.0;-100.0;11 prestota. śerfia. śerfer martier. preuendu. uia. ecla. atero. tote. tarsinate. trifo. tarsinate / 12 tursce. naharce. iabusce. nomne. totar. tarsinater. trifor. tarsinater. tuscer. naharcer. iabuscer. nomner / 13 nerus. śitir. anśihitir. iouies. hostatir. anostatir. ero. nomne.;1;0;0;1;0;0;A
299;320009;-;-;3;ATR_CO;adjective;PROPER;0;Umbrian;-150.0;-100.0;11 prestota. śerfia. śerfer martier. preuendu. uia. ecla. atero. tote. tarsinate. trifo. tarsinate / 12 tursce. naharce. iabusce. nomne. totar. tarsinater. trifor. tarsinater. tuscer. naharcer. iabuscer. nomner / 13 nerus. śitir. anśihitir. iouies. hostatir. anostatir. ero. nomne.;1;0;0;1;0;0;A
300;320007;-;-;2;OBJ_CO;adjective;HUMAN;0;Umbrian;-150.0;-100.0;11 prestota. śerfia. śerfer martier. preuendu. uia. ecla. atero. tote. tarsinate. trifo. tarsinate / 12 tursce. naharce. iabusce. nomne. totar. tarsinater. trifor. tarsinater. tuscer. naharcer. iabuscer. nomner / 13 nerus. śitir. anśihitir. iouies. hostatir. anostatir. ero. nomne.;0;0;0;0;0;1;A
301;320008;-;-;3;ATR_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;11 prestota. śerfia. śerfer martier. preuendu. uia. ecla. atero. tote. tarsinate. trifo. tarsinate / 12 tursce. naharce. iabusce. nomne. totar. tarsinater. trifor. tarsinater. tuscer. naharcer. iabuscer. nomner / 13 nerus. śitir. anśihitir. iouies. hostatir. anostatir. ero. nomne.;0;0;1;1;0;0;A
302;159141;-;-;6;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;13 prestota. śerfia. śerfer. martier. futu. fons / 14 pacer. pase. tua. pople. totar. iiouinar. tote. iiouine. erom. nomne. erar. /nomne. erar./ nerus. śihitir. anśihitir. iouies. / 15 hostatir. anostatir.;0;0;1;1;0;0;A
303;320010;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;13 prestota. śerfia. śerfer. martier. futu. fons / 14 pacer. pase. tua. pople. totar. iiouinar. tote. iiouine. erom. nomne. erar. /nomne. erar./ nerus. śihitir. anśihitir. iouies. / 15 hostatir. anostatir.;0;0;0;0;0;1;A
304;320011;-;-;2;ATR_CO;adjective;-;0;Umbrian;-150.0;-100.0;13 prestota. śerfia. śerfer. martier. futu. fons / 14 pacer. pase. tua. pople. totar. iiouinar. tote. iiouine. erom. nomne. erar. /nomne. erar./ nerus. śihitir. anśihitir. iouies. / 15 hostatir. anostatir.;0;0;0;0;0;1;A
305;320012;-;-;2;ATR_CO;adjective;POLITICS;0;Umbrian;-150.0;-100.0;13 prestota. śerfia. śerfer. martier. futu. fons / 14 pacer. pase. tua. pople. totar. iiouinar. tote. iiouine. erom. nomne. erar. /nomne. erar./ nerus. śihitir. anśihitir. iouies. / 15 hostatir. anostatir.;0;0;0;0;0;1;A
306;159183;-;-;2;ATR_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;16 prestota. serfia. serfer. martier. saluo. seritu. popler. totar. iiouinar. totar. iiouinar / 17 nome.;0;0;1;0;0;1;A
307;320013;-;-;6;OBJ_CO;noun;HUMAN;0;Umbrian;-150.0;-100.0;17 nerf. arsmo. uiro. pequo. castruo. frif. salua seritu.;0;0;1;1;0;0;A
308;159197;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;17 futu. fons. pacer. pase. t{.}ua. pople. totar. iiouinar / 18 tote. iiouine. erer. nomne. erar. nomne.;0;0;0;0;0;1;A
309;319409;-;-;4;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;17 futu. fons. pacer. pase. t{.}ua. pople. totar. iiouinar / 18 tote. iiouine. erer. nomne. erar. nomne.;0;0;1;1;0;0;A
310;320015;-;-;2;ATR_CO;adjective;COLOUR;0;Umbrian;-150.0;-100.0;21 prestota. śerfia. śerfer. martier. tiom. isir. uesclir. adrir. tiom. plener. popluper. totar. iiouinar. totaper / 22 iiouina. erer. nomneper. erar. nomneper. prestota. śerfia{r}. śerfer. martier. tiom. subocauu.;0;0;0;0;0;1;A
311;320016;-;-;4;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;21 prestota. śerfia. śerfer. martier. tiom. isir. uesclir. adrir. tiom. plener. popluper. totar. iiouinar. totaper / 22 iiouina. erer. nomneper. erar. nomneper. prestota. śerfia{r}. śerfer. martier. tiom. subocauu.;0;0;1;1;0;0;A
312;320017;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;23 enom. ruseme / 24 persclu. uesticatu. prestote. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper. iouina.;0;0;1;0;0;1;A
313;320020;-;-;6;OBJ_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;26 prestota / 27 śerfia. śerfer. martier. ahauendu. uia. ecla. atero. pople. totar. iiouinar. tote. iiouine. popler. totar. iouinar / 28 totar. iiouinar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. ero. nomne. erar. nomne.;0;0;1;1;0;0;A
314;320021;-;-;2;ATR_CO;adjective;-;0;Umbrian;-150.0;-100.0;26 prestota / 27 śerfia. śerfer. martier. ahauendu. uia. ecla. atero. pople. totar. iiouinar. tote. iiouine. popler. totar. iouinar / 28 totar. iiouinar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. ero. nomne. erar. nomne.;0;0;0;0;0;1;A
315;320022;-;-;2;ATR_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;26 prestota / 27 śerfia. śerfer. martier. ahauendu. uia. ecla. atero. pople. totar. iiouinar. tote. iiouine. popler. totar. iouinar / 28 totar. iiouinar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. ero. nomne. erar. nomne.;0;0;1;0;0;1;A
316;320023;-;-;2;ATR_CO;adjective;POLITICS;0;Umbrian;-150.0;-100.0;26 prestota / 27 śerfia. śerfer. martier. ahauendu. uia. ecla. atero. pople. totar. iiouinar. tote. iiouine. popler. totar. iouinar / 28 totar. iiouinar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. ero. nomne. erar. nomne.;0;0;0;0;0;1;A
317;320024;-;-;NA;NA;NA;NA;0;Umbrian;-150.0;-100.0;29 prestota. śerfia. śerfer / 30 martier. saluom. seritu. popler. totar. iiouinar. totar. iiouinar. nome.;0;0;0;0;0;0;A
318;320025;-;-;6;OBJ_CO;noun;HUMAN;0;Umbrian;-150.0;-100.0;30 nerf. arsmo. uiro. pequo. castruo. frif / 31 salua. seritu.;0;0;1;1;0;0;A
319;320026;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;31 futu. fons. pacer. pase. tua. pople. totar. iiouinar. tote. iiouine. erer. nomne. erar. nomne.;0;0;0;0;0;1;A
320;320027;-;-;4;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;31 futu. fons. pacer. pase. tua. pople. totar. iiouinar. tote. iiouine. erer. nomne. erar. nomne.;0;0;1;1;0;0;A
321;320028;-;-;4;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;31 prestota / 32 śerfia. śerfer. martier. tiom. esir. uesclir. alfer. popluper. totar. iiouinar. totaper. iiouina. erer. nomneper. erar / 33 nomneper. prestota. śerfia. śerfer. martier. tiom. subocauu.;0;0;1;1;0;0;A
322;320030;-;-;2;ATR_CO;adjective;COLOUR;0;Umbrian;-150.0;-100.0;34 prestota. śerfia. śerfer. martier. tiom. isir. uesclir. alfer. tiom. plener / 35 popluper. totar. iiouinar. totaper. iiouina. erer. nomneper. erar. nomneper. prestota. śerfia. śerfer. martier. tiom / 36 subocauu.;0;0;0;0;0;1;A
323;320029;-;-;4;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;34 prestota. śerfia. śerfer. martier. tiom. isir. uesclir. alfer. tiom. plener / 35 popluper. totar. iiouinar. totaper. iiouina. erer. nomneper. erar. nomneper. prestota. śerfia. śerfer. martier. tiom / 36 subocauu.;0;0;1;1;0;0;A
324;159490;10385a;et.;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;37 uestisa. et. mefa. spefa. scalsie. conegos. fetu. fisoui. sansii. popluper. totar. iiouinar. totaper. iiouina.;0;0;1;0;0;1;S
325;320031;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;37 uestisa. et. mefa. spefa. scalsie. conegos. fetu. fisoui. sansii. popluper. totar. iiouinar. totaper. iiouina.;0;0;1;0;0;1;A
326;320032;-;-;3;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;38 enno. uestisia. mefa. spefa. sopam. purome. efurfatu / 39 subra. spahamu.;0;0;1;1;0;0;A
327;320033;-;-;2;PRED_CO;verb;-;1;Umbrian;-150.0;-100.0;38 enno. uestisia. mefa. spefa. sopam. purome. efurfatu / 39 subra. spahamu.;0;1;0;0;1;0;A
328;320034;-;-;1;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;41 trahaf. sahate. uitla. trif. feetu. turse. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper. iiouina.;0;0;1;0;1;0;A
329;320035;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;42 prosesetir. struśla. ficlam. arsueitu.;0;0;1;0;0;1;A
330;159626;10385a;et.;2;SBJ_CO;verb;HUMAN;0;Umbrian;-150.0;-100.0;46 postertio. pane. poplo. andirsafust. porse. perca. arsmatia. habiest. et. prinuatur. dur. tefruto. tursar. eso. tasetur / 47 persnihimumo.;0;1;0;0;0;1;S
